ROAD_AGE,LANE_COUNT,SPEED_LIMIT,Snow_Route,Snow_Removal_Designate,Maintenance_Group,Neighbourhood_Name,route_id,Road_Surface_Type,Road_Structure_Type,TRAFFIC_VOLUME,STREET_NAME,OBJECTID,ROAD_ID
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704887,846911
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704889,846900
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704891,846898
114.0,2,50.0,0,1,3,26,0,1,0,6154.0,12th,4704903,845651
114.0,2,50.0,0,1,3,26,0,1,0,6154.0,12th,4704904,845638
68.0,2,50.0,0,1,1,35,0,1,0,1851.0,Garrison,4704930,846990
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704932,846865
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704934,846742
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704935,846843
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704936,846854
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704938,846876
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4704939,846887
74.0,3,60.0,1,2,1,715,14647,1,0,26957.0,College,4704943,847113
74.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4704944,847080
74.0,1,60.0,0,2,1,716,14647,1,0,26957.0,College,4704945,847146
74.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4704946,847091
74.0,1,60.0,0,2,1,715,14647,1,0,26957.0,College,4704947,847124
59.0,1,40.0,0,2,0,715,0,1,0,6863.0,Campus,4704951,847271
59.0,1,40.0,0,2,0,715,0,1,0,6863.0,Campus,4704952,847236
60.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4704957,847326
60.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4704958,847405
60.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4704959,847416
73.0,1,50.0,2,1,2,715,0,1,0,7712.0,Cumberland,4704960,847473
73.0,1,50.0,2,1,2,716,0,1,0,7712.0,Cumberland,4704961,847440
73.0,1,50.0,0,2,1,716,0,1,0,7712.0,Cumberland,4704962,847484
61.0,3,50.0,1,1,1,715,14647,1,0,27682.0,College,4704964,847506
61.0,1,50.0,0,2,3,33,14647,1,0,27682.0,College,4704965,847585
61.0,3,50.0,1,1,1,715,14647,1,0,27682.0,College,4704966,847552
59.0,2,40.0,0,2,0,715,0,1,0,8632.0,Wiggins,4704968,847642
59.0,1,40.0,0,2,0,715,0,1,0,8632.0,Wiggins,4704969,847664
61.0,3,50.0,1,1,1,715,14647,1,0,27682.0,College,4704970,847563
59.0,2,40.0,0,2,0,715,0,1,0,8632.0,Wiggins,4704971,847653
61.0,3,50.0,1,1,3,33,14647,1,0,27682.0,College,4704972,847530
61.0,3,50.0,1,1,3,33,14647,1,0,27682.0,College,4704974,847517
61.0,3,50.0,1,1,3,33,14647,1,0,27682.0,College,4704975,847528
61.0,3,50.0,1,2,1,715,14647,1,0,30749.0,College,4704977,847732
61.0,1,50.0,0,2,3,33,14647,1,0,30749.0,College,4704978,847743
61.0,1,50.0,0,2,1,715,14647,1,0,30749.0,College,4704979,847765
61.0,3,50.0,1,1,3,33,14647,1,0,30749.0,College,4704980,847686
61.0,3,50.0,1,1,3,33,14647,1,0,30749.0,College,4704982,847697
61.0,3,50.0,1,1,3,33,14647,1,0,30749.0,College,4704983,847708
61.0,3,50.0,1,1,1,715,14647,1,0,30749.0,College,4704984,847721
74.0,1,60.0,0,2,1,715,14647,1,0,26957.0,College,4704985,847135
61.0,3,50.0,1,1,1,715,14647,1,0,30621.0,College,4704986,847776
61.0,3,50.0,1,1,1,715,14647,1,0,30621.0,College,4704987,847800
61.0,3,50.0,1,1,3,33,14647,1,0,30621.0,College,4704988,847787
61.0,3,50.0,1,1,3,33,14647,1,0,30621.0,College,4704989,847798
59.0,1,40.0,0,2,0,715,0,1,0,8430.0,Hospital,4704990,847888
59.0,1,40.0,0,2,0,715,0,1,0,8430.0,Hospital,4704998,847877
59.0,1,40.0,0,2,0,715,0,1,0,8430.0,Hospital,4705000,847866
59.0,2,40.0,0,2,0,715,0,1,0,8430.0,Hospital,4705001,847901
61.0,1,50.0,0,2,3,33,14647,1,0,30621.0,College,4705007,848103
75.0,4,50.0,1,1,2,33,0,1,0,11568.0,Clarence,4705030,848316
75.0,4,50.0,1,1,2,33,0,1,0,11568.0,Clarence,4705033,848338
76.0,2,50.0,2,2,3,26,0,1,0,1143.0,Temperance,4705034,848520
76.0,2,50.0,2,2,3,26,0,1,0,1143.0,Temperance,4705035,848575
76.0,1,50.0,0,2,3,26,0,1,0,1143.0,Temperance,4705036,848531
75.0,4,50.0,1,1,2,33,0,1,0,10961.0,Clarence,4705037,848542
75.0,4,50.0,1,1,2,33,0,1,0,10961.0,Clarence,4705038,848553
46.0,1,60.0,1,2,0,0,0,1,0,8351.0,Clarence,4705063,849148
46.0,1,60.0,0,2,0,0,0,1,0,8351.0,Clarence,4705064,849172
46.0,2,60.0,1,2,0,0,0,1,0,8351.0,Clarence,4705068,849115
19.0,2,50.0,1,1,1,103,0,1,0,8351.0,Clarence,4705069,849532
46.0,2,60.0,1,1,1,37,0,1,0,8351.0,Clarence,4705073,849565
19.0,1,50.0,0,1,1,103,0,1,0,8351.0,Clarence,4705074,849598
19.0,2,50.0,1,1,1,37,0,1,0,8351.0,Clarence,4705077,849554
19.0,2,50.0,1,1,1,37,0,1,0,8351.0,Clarence,4705078,849688
19.0,1,50.0,0,2,1,37,0,1,0,8351.0,Clarence,4705079,849690
19.0,2,50.0,1,1,1,103,0,1,0,8351.0,Clarence,4705081,849521
19.0,2,50.0,1,1,1,37,0,1,0,8351.0,Clarence,4705082,849666
19.0,2,50.0,1,1,1,37,0,1,0,8351.0,Clarence,4705083,849677
19.0,1,50.0,0,2,1,37,0,1,0,8351.0,Clarence,4705086,849881
19.0,2,50.0,1,1,1,37,0,1,0,8351.0,Clarence,4705091,849745
19.0,2,50.0,1,1,1,37,0,1,0,8351.0,Clarence,4705092,849756
19.0,2,50.0,1,1,1,103,0,1,0,8351.0,Clarence,4705094,849723
19.0,1,50.0,0,2,1,37,0,1,0,8351.0,Clarence,4705096,849892
19.0,2,50.0,0,2,1,103,0,1,0,8351.0,Clarence,4705099,849903
19.0,2,50.0,1,1,1,103,0,1,0,8351.0,Clarence,4705100,849734
19.0,2,50.0,1,1,2,38,0,1,0,5970.0,Clarence,4705124,850331
19.0,2,50.0,1,1,2,29,0,1,0,5970.0,Clarence,4705129,850307
19.0,1,50.0,0,1,2,29,0,1,0,5970.0,Clarence,4705130,850342
19.0,1,50.0,0,1,2,29,0,1,0,5970.0,Clarence,4705131,850364
65.0,2,50.0,1,1,2,38,0,1,0,5970.0,Clarence,4705133,850421
65.0,2,50.0,1,1,2,29,0,1,0,5970.0,Clarence,4705134,850454
65.0,1,50.0,0,2,2,38,0,1,0,5970.0,Clarence,4705137,850397
65.0,2,50.0,2,1,3,38,14636,1,0,4481.0,Wilson,4705138,850533
46.0,2,60.0,1,2,1,37,0,1,0,8351.0,Clarence,4705139,849126
46.0,2,60.0,1,2,1,37,0,1,0,8351.0,Clarence,4705140,849576
46.0,1,60.0,0,2,1,37,0,1,0,8351.0,Clarence,4705141,850566
41.0,2,60.0,1,1,3,112,0,1,0,15267.0,Wanuskewin,4705146,850860
41.0,2,60.0,1,1,3,112,0,1,0,15267.0,Wanuskewin,4705148,850836
41.0,2,60.0,1,1,1,56,0,1,0,15267.0,Wanuskewin,4705149,850882
41.0,2,60.0,1,1,3,112,0,1,0,15267.0,Wanuskewin,4705150,850871
41.0,2,60.0,0,2,1,56,0,1,0,15267.0,Wanuskewin,4705151,850847
41.0,2,60.0,1,1,1,56,0,1,0,15267.0,Wanuskewin,4705152,850858
41.0,1,60.0,0,2,1,56,0,1,0,15267.0,Wanuskewin,4705153,851207
41.0,2,60.0,1,1,1,56,0,1,0,15267.0,Wanuskewin,4705154,850937
16.0,1,60.0,0,1,1,56,0,1,0,15267.0,Wanuskewin,4705155,850948
43.0,2,50.0,2,1,1,56,0,1,0,3496.0,Goerzen,4705156,851141
16.0,1,50.0,0,1,1,56,0,1,0,3496.0,Goerzen,4705157,851128
41.0,2,60.0,1,1,1,56,0,1,0,15267.0,Wanuskewin,4705158,850926
41.0,2,60.0,1,1,1,56,0,1,0,14518.0,Wanuskewin,4705159,850994
43.0,3,50.0,2,1,1,56,0,1,0,3496.0,Goerzen,4705160,851152
16.0,2,60.0,1,1,3,112,0,1,0,15267.0,Wanuskewin,4705161,850915
16.0,2,60.0,1,1,3,112,0,1,0,14518.0,Wanuskewin,4705162,850961
16.0,1,60.0,0,1,3,112,0,1,0,14518.0,Wanuskewin,4705163,851163
41.0,2,60.0,1,1,1,56,0,1,0,14518.0,Wanuskewin,4705164,850983
41.0,2,50.0,1,1,1,56,0,1,0,7649.0,Adilman,4705165,851040
59.0,2,90.0,1,2,1,103,0,1,0,14352.0,Idylwyld,4705191,852085
59.0,2,90.0,1,2,3,28,0,6,1,14352.0,Idylwyld,4705192,852107
59.0,2,90.0,1,2,3,29,0,1,0,13737.0,Idylwyld,4705193,852074
59.0,2,90.0,1,2,3,28,0,6,1,13737.0,Idylwyld,4705194,852096
66.0,2,50.0,2,1,3,27,0,1,0,3948.0,Taylor,4705196,852210
73.0,2,50.0,2,1,3,27,0,1,0,3948.0,Taylor,4705197,852221
59.0,2,90.0,1,2,3,26,0,6,1,14885.0,Idylwyld,4705199,852300
59.0,2,90.0,1,2,3,27,0,1,0,13737.0,Idylwyld,4705200,852276
59.0,2,90.0,1,2,3,27,0,6,1,13737.0,Idylwyld,4705201,852175
71.0,2,50.0,1,1,3,26,14638,1,0,15279.0,8th,4705203,852401
60.0,2,50.0,1,1,3,26,14638,1,0,2281.0,8th,4705204,852412
60.0,1,50.0,0,2,3,26,14638,1,0,2281.0,8th,4705205,852434
60.0,2,70.0,1,1,1,25,0,1,0,14838.0,Idylwyld,4705206,852592
59.0,2,90.0,1,2,3,26,0,1,0,13247.0,Idylwyld,4705207,852311
60.0,2,70.0,1,1,3,26,14638,1,0,2281.0,8th,4705208,852423
59.0,2,90.0,1,2,3,26,0,1,0,14885.0,Idylwyld,4705209,852322
60.0,2,70.0,1,1,3,26,0,6,2,14838.0,Idylwyld,4705210,852524
60.0,2,50.0,1,1,1,25,0,1,0,15528.0,Idylwyld,4705211,852557
60.0,2,70.0,1,1,1,25,0,6,2,15528.0,Idylwyld,4705212,852535
60.0,2,70.0,1,1,1,25,0,6,2,15528.0,Idylwyld,4705213,852546
60.0,2,70.0,1,1,1,25,0,6,1,15528.0,Idylwyld,4705214,852568
60.0,2,70.0,1,1,1,25,0,1,0,14838.0,Idylwyld,4705215,852570
60.0,2,70.0,1,1,1,25,0,1,0,5002.0,1st,4705216,852693
86.0,2,50.0,2,1,3,26,0,1,0,1435.0,Idylwyld,4705218,852750
74.0,4,50.0,1,1,2,33,0,1,0,13583.0,Clarence,4705219,853953
66.0,2,50.0,1,1,3,26,14638,1,0,27058.0,8th,4705220,852928
66.0,2,50.0,1,1,3,26,14638,1,0,27058.0,8th,4705221,852930
66.0,2,50.0,1,1,3,26,14638,1,0,27058.0,8th,4705223,853042
66.0,2,50.0,1,1,3,26,14638,1,0,27058.0,8th,4705225,853053
66.0,2,50.0,1,1,3,26,14638,1,0,27058.0,8th,4705226,853086
77.0,2,50.0,0,1,2,26,0,1,0,14431.0,Broadway,4705227,854133
66.0,2,50.0,1,1,3,26,14638,1,0,27058.0,8th,4705228,853290
61.0,2,50.0,1,1,3,26,14638,1,0,18003.0,8th,4705229,853288
61.0,2,50.0,1,1,3,26,14638,1,0,18003.0,8th,4705231,853255
61.0,2,50.0,1,1,3,26,14638,1,0,18003.0,8th,4705232,853301
61.0,2,50.0,1,1,3,26,14638,1,0,18003.0,8th,4705233,853312
61.0,2,50.0,1,1,3,26,14638,1,0,18003.0,8th,4705234,853323
61.0,2,50.0,1,1,3,26,14638,1,0,15279.0,8th,4705235,853413
61.0,2,50.0,1,1,3,26,14638,1,0,15279.0,8th,4705237,853402
61.0,2,50.0,1,1,3,26,14638,1,0,15279.0,8th,4705238,853380
61.0,2,50.0,1,1,3,26,14638,1,0,15279.0,8th,4705239,853391
61.0,2,50.0,1,1,3,26,14638,1,0,15279.0,8th,4705241,853424
61.0,1,50.0,0,1,3,26,14638,1,0,15279.0,8th,4705242,853492
61.0,1,50.0,1,1,3,26,14638,1,0,15279.0,8th,4705243,853503
61.0,1,50.0,0,1,3,26,14638,1,0,15279.0,8th,4705244,853514
114.0,1,50.0,0,1,1,25,0,1,0,4313.0,2nd,4705248,854504
114.0,1,50.0,0,1,1,25,0,1,0,4313.0,2nd,4705249,854526
58.0,2,50.0,0,1,1,25,0,1,0,11159.0,20th,4705251,854370
56.0,4,50.0,0,1,1,25,0,1,0,13388.0,1st,4705252,854561
43.0,2,90.0,1,2,1,48,0,1,0,25686.0,Circle,4705256,865192
58.0,3,90.0,1,2,1,716,0,1,0,24904.0,Circle,4705257,865495
28.0,2,90.0,1,1,1,46,0,6,1,21207.0,Circle,4705258,865653
28.0,2,90.0,1,1,1,45,0,1,0,21207.0,Circle,4705259,865664
40.0,2,60.0,1,1,1,49,0,1,0,15320.0,Attridge,4705260,868465
74.0,3,60.0,1,2,1,716,14647,1,0,26957.0,College,4705261,868487
24.0,2,60.0,1,1,1,715,0,1,0,21197.0,Preston,4705262,868803
74.0,2,60.0,1,2,1,715,14647,1,0,26957.0,College,4705263,868825
52.0,2,60.0,1,1,1,715,0,1,0,13749.0,Preston,4705264,868847
22.0,2,60.0,1,1,1,67,0,1,0,3135.0,Attridge,4705265,868948
22.0,2,60.0,1,1,1,60,0,1,0,3135.0,Attridge,4705266,869073
74.0,2,60.0,1,2,1,715,14647,1,0,26957.0,College,4705267,869466
37.0,3,50.0,1,1,1,46,14638,1,0,22534.0,8th,4705268,870827
60.0,1,50.0,1,1,1,40,0,1,0,10302.0,Preston,4705269,872796
40.0,2,50.0,1,1,1,49,0,1,0,2983.0,Berini,4705270,873584
40.0,2,50.0,1,1,1,67,0,1,0,2983.0,Berini,4705271,874078
40.0,2,50.0,1,1,1,60,14670,1,0,6471.0,115th,4705272,874528
77.0,2,50.0,0,1,3,50,0,1,0,6332.0,Queen,4705275,874866
38.0,2,50.0,1,1,1,67,0,1,0,9953.0,Kenderdine,4705276,875417
58.0,2,50.0,1,1,1,49,14670,1,0,7991.0,115th,4705278,876025
24.0,1,60.0,1,1,1,714,0,1,0,17884.0,Attridge,4705307,886533
40.0,1,50.0,0,1,1,60,0,1,0,2178.0,Berini,4705309,887602
22.0,1,60.0,2,1,1,67,0,1,0,3135.0,Attridge,4705310,887635
40.0,1,50.0,0,1,1,49,0,1,0,2983.0,Berini,4705313,888388
39.0,1,60.0,0,1,1,67,0,1,0,13564.0,Attridge,4705314,888390
22.0,1,60.0,0,1,1,60,0,1,0,3135.0,Attridge,4705315,888401
31.0,2,50.0,2,1,1,59,0,1,0,3617.0,Kerr,4705318,874440
40.0,2,60.0,1,1,1,67,0,1,0,15320.0,Attridge,4705352,840420
40.0,2,60.0,1,1,1,49,0,1,0,15320.0,Attridge,4705353,844997
24.0,3,60.0,1,1,1,715,0,6,1,9442.0,Attridge,4705354,869332
43.0,3,90.0,1,1,1,52,0,6,2,31462.0,Circle,4705355,835637
43.0,3,90.0,1,2,1,714,0,1,0,31462.0,Circle,4705356,865080
43.0,3,90.0,1,1,1,52,0,6,2,32618.0,Circle,4705357,865102
43.0,3,90.0,1,1,1,715,0,1,0,32618.0,Circle,4705358,865462
57.0,1,50.0,1,2,1,109,0,1,0,10213.0,McKercher,4705449,872526
57.0,2,50.0,1,1,1,109,0,6,1,18829.0,McKercher,4705450,871255
57.0,2,50.0,1,1,1,109,0,6,1,18829.0,McKercher,4705451,871233
60.0,2,50.0,1,2,1,109,0,1,0,1024.0,105th,4705452,876802
64.0,2,50.0,1,1,1,715,0,6,1,12042.0,108th,4705453,868882
64.0,2,50.0,1,1,1,48,0,1,0,12042.0,108th,4705454,870041
64.0,2,50.0,1,1,1,48,0,1,0,12042.0,108th,4705455,874170
22.0,2,60.0,1,1,1,60,0,1,0,3135.0,Attridge,4705456,868937
22.0,2,60.0,1,1,1,60,0,1,0,3135.0,Attridge,4705457,870120
58.0,2,90.0,1,2,1,716,0,6,1,19865.0,Circle,4705467,842635
58.0,2,90.0,1,2,1,716,0,1,0,19865.0,Circle,4705468,865506
37.0,2,90.0,1,2,1,46,0,1,0,21207.0,Circle,4705469,865517
37.0,2,90.0,1,2,1,46,0,6,1,21207.0,Circle,4705470,865528
37.0,2,90.0,1,2,1,46,0,1,0,21207.0,Circle,4705471,865631
51.0,2,50.0,1,1,1,47,0,1,0,19629.0,McKercher,4705472,843390
46.0,2,50.0,0,2,1,45,0,1,0,14396.0,McKercher,4705473,873494
50.0,2,50.0,0,1,1,45,14638,1,0,22534.0,8th,4705474,871604
50.0,2,50.0,0,1,1,45,14638,1,0,12875.0,8th,4705475,869578
46.0,2,50.0,0,2,1,44,0,1,0,12858.0,Taylor,4705490,870614
50.0,1,50.0,0,2,1,45,14638,1,0,22534.0,8th,4705492,835290
57.0,3,50.0,1,1,1,42,14638,1,0,40781.0,8th,4705493,872717
58.0,2,90.0,1,1,1,43,0,6,1,19865.0,Circle,4705494,865642
62.0,2,50.0,0,1,1,35,0,1,0,11114.0,Preston,4705499,836548
62.0,2,50.0,0,1,1,35,0,1,0,11114.0,Preston,4705500,836954
62.0,2,50.0,1,1,1,35,0,1,0,11114.0,Preston,4705501,871828
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4705502,846832
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4705503,877217
64.0,1,50.0,0,2,2,39,0,1,0,1817.0,Cumberland,4705505,838934
76.0,2,50.0,2,2,2,26,0,1,0,8465.0,Victoria,4705524,876431
73.0,2,50.0,0,1,1,25,0,1,0,16390.0,2nd,4705534,876600
73.0,2,50.0,0,1,2,50,0,1,0,20345.0,2nd,4705535,872425
73.0,2,50.0,0,1,2,50,0,1,0,18051.0,2nd,4705536,873224
51.0,1,50.0,0,1,1,47,0,1,0,19629.0,McKercher,4705539,888557
43.0,2,60.0,1,2,1,715,0,1,0,9442.0,Preston,4705540,836763
43.0,1,40.0,1,2,1,48,0,1,0,4566.0,108th,4705543,886634
57.0,2,50.0,1,1,1,47,0,1,0,18829.0,McKercher,4705544,872627
57.0,2,50.0,1,1,1,46,0,1,0,18829.0,McKercher,4705545,870164
64.0,2,50.0,1,1,1,715,0,1,0,12042.0,108th,4705546,868893
23.0,2,60.0,1,1,1,60,0,1,0,5987.0,McOrmond,4705547,868116
23.0,2,60.0,1,1,1,60,0,1,0,4762.0,McOrmond,4705548,868228
40.0,3,50.0,1,1,1,49,0,1,0,2983.0,Berini,4705549,841026
40.0,3,50.0,1,1,1,49,0,1,0,2983.0,Berini,4705550,841206
40.0,3,50.0,1,1,1,67,0,1,0,2983.0,Berini,4705553,840835
40.0,3,50.0,1,1,1,67,0,1,0,2983.0,Berini,4705555,874102
22.0,2,60.0,1,1,1,67,0,1,0,3135.0,Attridge,4705557,868950
23.0,2,60.0,1,1,1,67,0,1,0,4762.0,McOrmond,4705559,868140
22.0,2,60.0,1,1,1,67,0,1,0,3135.0,Attridge,4705560,869038
23.0,1,60.0,0,1,1,62,0,1,0,4762.0,McOrmond,4705562,888412
22.0,1,60.0,0,1,1,60,0,1,0,3135.0,Attridge,4705563,841680
23.0,2,60.0,1,1,1,62,0,1,0,4762.0,McOrmond,4705564,868476
23.0,2,60.0,1,1,1,62,0,1,0,4762.0,McOrmond,4705565,840352
22.0,2,60.0,1,1,1,60,0,1,0,3135.0,Attridge,4705566,875507
59.0,2,50.0,2,1,1,46,0,1,0,7587.0,Acadia,4705573,3200
56.0,2,50.0,2,1,1,46,0,1,0,5610.0,Acadia,4705574,875215
51.0,2,50.0,1,1,1,47,0,1,0,19629.0,McKercher,4705576,871391
51.0,2,50.0,1,1,1,47,0,1,0,19629.0,McKercher,4705577,871446
51.0,2,50.0,1,1,1,47,0,1,0,19629.0,McKercher,4705581,843401
48.0,2,50.0,1,1,1,45,0,1,0,10688.0,McKercher,4705583,873810
50.0,2,60.0,1,1,1,47,14638,1,0,12875.0,8th,4705587,868274
38.0,1,60.0,1,1,1,45,0,1,0,8061.0,Boychuk,4705588,868285
41.0,2,50.0,1,1,1,45,0,1,0,8911.0,Taylor,4705593,869005
40.0,2,50.0,0,1,1,44,0,1,0,3577.0,Weyakwin,4705595,874618
46.0,2,50.0,1,1,1,44,0,1,0,12858.0,Taylor,4705596,871312
49.0,2,50.0,1,1,1,44,0,1,0,10688.0,McKercher,4705597,874203
49.0,2,50.0,1,1,1,45,0,1,0,10688.0,McKercher,4705599,874091
67.0,2,50.0,2,2,1,35,0,1,0,4636.0,14th,4705600,836190
68.0,2,50.0,2,2,1,35,0,1,0,4595.0,14th,4705601,836201
65.0,1,50.0,2,1,1,43,0,1,0,3241.0,Main,4705602,837448
62.0,1,50.0,1,1,1,35,0,1,0,11114.0,Preston,4705603,870840
62.0,1,50.0,1,1,1,43,0,1,0,11114.0,Preston,4705604,870838
62.0,1,50.0,1,1,1,43,0,1,0,11114.0,Preston,4705605,871762
65.0,1,50.0,2,1,1,35,0,1,0,3241.0,Main,4705606,877195
62.0,1,50.0,1,1,1,42,0,1,0,14631.0,Preston,4705607,837123
60.0,2,50.0,0,1,1,42,0,1,0,4378.0,7th,4705608,837213
60.0,2,50.0,0,2,1,42,0,1,0,4378.0,7th,4705609,837224
63.0,1,50.0,1,1,1,41,0,1,0,11079.0,Preston,4705611,871907
60.0,2,50.0,2,1,1,41,0,1,0,4775.0,Adelaide,4705612,877252
61.0,1,50.0,1,1,2,39,0,1,0,10302.0,Preston,4705615,872807
64.0,1,50.0,0,2,2,39,0,1,0,1817.0,Cumberland,4705619,874653
64.0,1,50.0,0,2,2,38,0,1,0,1817.0,Cumberland,4705620,839068
62.0,2,50.0,2,1,3,39,14636,1,0,4152.0,Wilson,4705622,876396
64.0,1,50.0,0,2,2,38,0,1,0,1817.0,Cumberland,4705623,839070
63.0,2,50.0,2,1,3,38,14636,1,0,4016.0,Wilson,4705624,839158
64.0,3,50.0,1,1,3,33,14638,1,0,30683.0,8th,4705626,872954
66.0,2,50.0,1,1,3,32,14638,1,0,27058.0,8th,4705633,872076
66.0,1,50.0,0,2,3,26,14638,1,0,27058.0,8th,4705638,854010
61.0,2,50.0,1,1,3,27,14638,1,0,18003.0,8th,4705644,872133
61.0,2,50.0,1,1,3,27,14638,1,0,15279.0,8th,4705645,872190
71.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4705648,875845
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4705654,875744
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4705656,875608
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4705658,875676
76.0,1,50.0,0,2,2,27,0,1,0,3650.0,Victoria,4705660,875665
76.0,1,50.0,2,2,2,26,0,1,0,8465.0,Victoria,4705664,876453
76.0,2,50.0,2,1,2,26,0,1,0,8465.0,Victoria,4705665,876510
76.0,1,50.0,2,1,2,26,0,1,0,8465.0,Victoria,4705667,876497
61.0,2,50.0,2,1,2,27,0,1,0,9020.0,Broadway,4705671,874168
61.0,2,50.0,2,1,2,32,0,1,0,9020.0,Broadway,4705673,873415
77.0,2,50.0,0,1,2,26,0,1,0,14431.0,Broadway,4705675,854122
91.0,2,50.0,0,1,2,26,0,1,0,18363.0,Broadway,4705678,873641
73.0,2,50.0,2,1,3,26,0,1,0,6154.0,12th,4705688,876521
114.0,2,50.0,0,1,3,26,0,1,0,6154.0,12th,4705690,876532
72.0,2,50.0,0,1,1,25,0,1,0,10605.0,Spadina,4705693,873731
72.0,2,50.0,0,1,1,25,0,1,0,10605.0,Spadina,4705695,874304
74.0,2,50.0,0,1,2,50,0,1,0,18051.0,2nd,4705698,870557
73.0,2,50.0,0,1,3,50,0,1,0,22980.0,25th,4705700,835650
31.0,2,50.0,2,1,1,59,0,1,0,3617.0,Kerr,4705701,874451
66.0,1,50.0,2,2,1,35,0,1,0,5595.0,Main,4705710,846922
80.0,2,50.0,0,2,3,26,0,1,0,862.0,9th,4705716,882898
80.0,2,50.0,0,2,3,26,0,1,0,862.0,9th,4705717,882922
80.0,2,50.0,0,2,3,26,0,1,0,862.0,9th,4705720,882911
24.0,2,60.0,1,1,1,61,0,1,0,29739.0,Attridge,4705748,869084
52.0,2,50.0,0,1,0,61,0,1,0,13960.0,Central,4705749,872616
52.0,2,50.0,0,2,0,61,0,1,0,13960.0,Central,4705750,872605
24.0,2,60.0,1,2,1,49,0,1,0,29739.0,Attridge,4705751,869984
24.0,1,60.0,1,1,1,714,0,1,0,5563.0,Attridge,4705752,886522
24.0,3,60.0,1,1,1,715,0,1,0,17622.0,Preston,4705753,869365
43.0,2,60.0,1,1,1,715,0,1,0,18133.0,Preston,4705755,869455
24.0,2,60.0,1,1,1,715,0,1,0,21197.0,Preston,4705758,868781
24.0,2,60.0,1,1,1,715,0,1,0,21197.0,Preston,4705759,868757
23.0,2,60.0,1,1,1,60,0,1,0,11417.0,McOrmond,4705762,839913
33.0,1,50.0,1,1,1,62,0,1,0,5047.0,Kerr,4705763,874506
33.0,1,50.0,1,1,1,59,0,1,0,5047.0,Kerr,4705764,874495
23.0,2,60.0,1,1,1,62,0,1,0,11417.0,McOrmond,4705765,868050
40.0,1,60.0,0,1,1,49,0,1,0,15320.0,Attridge,4705766,840565
40.0,2,60.0,1,1,1,67,0,1,0,15320.0,Attridge,4705768,840780
40.0,2,50.0,1,1,1,67,0,1,0,2983.0,Berini,4705769,840791
22.0,1,60.0,0,1,1,67,0,1,0,3135.0,Attridge,4705770,841241
39.0,2,60.0,1,1,1,67,0,1,0,13564.0,Attridge,4705771,868522
51.0,2,50.0,1,1,1,47,0,1,0,18829.0,McKercher,4705772,871378
53.0,2,50.0,1,1,1,47,0,1,0,4461.0,Boychuk,4705773,875193
51.0,2,50.0,1,1,1,46,0,1,0,18829.0,McKercher,4705774,842861
50.0,3,50.0,1,1,1,46,14638,1,0,22534.0,8th,4705775,870647
51.0,2,50.0,1,1,1,46,0,1,0,19629.0,McKercher,4705776,871558
51.0,2,50.0,1,1,1,45,0,1,0,19629.0,McKercher,4705777,871560
50.0,3,50.0,1,1,1,45,14638,1,0,22534.0,8th,4705778,870658
46.0,2,50.0,1,1,1,45,0,1,0,23924.0,Taylor,4705780,870660
46.0,2,50.0,1,1,1,44,0,1,0,12858.0,Taylor,4705781,871334
48.0,2,50.0,1,1,1,45,0,1,0,25238.0,Taylor,4705782,873336
48.0,2,50.0,2,1,1,45,0,1,0,8612.0,Acadia,4705783,873540
54.0,2,50.0,1,1,1,44,0,1,0,19950.0,Taylor,4705784,845280
48.0,1,50.0,0,1,1,45,0,6,1,24250.0,Taylor,4705786,888827
54.0,2,50.0,1,1,1,45,0,1,0,19950.0,Taylor,4705787,845256
54.0,2,50.0,1,1,1,45,0,1,0,19950.0,Taylor,4705788,845223
54.0,2,50.0,1,1,1,41,0,1,0,19950.0,Taylor,4705790,845234
59.0,4,50.0,2,1,1,46,0,1,0,7587.0,Acadia,4705791,835323
57.0,3,50.0,1,1,1,46,14638,1,0,32983.0,8th,4705792,870737
50.0,3,50.0,1,1,1,45,14638,1,0,22534.0,8th,4705793,835266
49.0,4,50.0,2,1,1,45,0,1,0,9728.0,Acadia,4705794,835312
37.0,3,50.0,1,1,1,46,14638,1,0,22534.0,8th,4705795,870805
